,popularity,budget,revenue,original_title,genres,production_companies,vote_count,vote_average,release_year
5590,0.732485,55000000,110000000,Free Birds,Animation|Comedy|Family,Reel FX Creative Studios|Relativity Media,185,5.8,2013
5591,0.724877,12000000,17654912,Nebraska,Drama|Adventure,Paramount Vantage|Bona Fide Productions,400,7.3,2013
5592,0.72458,0,0,Horns,Thriller|Horror|Drama|Fantasy,Mandalay Pictures|Red Granite Pictures,568,6.2,2013
5593,0.7232770000000001,20000000,78378744,Scary Movie 5,Comedy,Dimension Films,532,4.6,2013
5594,0.72282,0,2681345,Fading Gigolo,Comedy,Antidote Films,158,5.8,2013
5595,0.721548,0,64065,The Art of the Steal,Comedy|Crime,Sony Pictures|Darius Films|Entertainment One,136,6.1,2013
5596,0.718403,15600000,0,Vikingdom,Adventure,KRU Studios,16,4.5,2013
5597,0.71023,0,102617,Coherence,Thriller|Science Fiction,Ugly Duckling Films|Bellanova Films,314,7.1,2013
5598,0.707968,25000000,2054941,Man of Tai Chi,Action|Drama,Universal Pictures|Village Roadshow Pictures|China Film Group Corporation (CFGC)|Company Films|Dalian Wanda Group,193,5.6,2013
5599,0.7071970000000001,8500000,22456509,Baggage Claim,Comedy,Sneak Preview Productions,65,5.8,2013
5600,0.703657,0,523511,Dom Hemingway,Comedy|Crime|Drama,BBC Films|Isle of Man Film Commission|Recorded Picture Company (RPC)|Pinewood Studios,135,5.9,2013
5601,0.698299,0,0,Clear History,Comedy,Fox Searchlight Pictures|HBO Films,78,6.1,2013
5602,0.696108,10000000,0,The Numbers Station,Action|Thriller,Matador Pictures|ContentFilm|Furst Films|uFilm|Le Tax Shelter du Gouvernement FÃ©dÃ©ral de Belgique,141,5.2,2013
5603,0.687654,25000000,74188937,August: Osage County,Comedy|Drama,Jean Doumanian Productions|Smokehouse Pictures,307,6.8,2013
5604,0.677303,0,4069826,Frances Ha,Comedy|Drama,RT Features,232,7.1,2013
5605,0.675678,0,0,Ambushed,Action|Crime|Drama,Hollywood Media Bridge|Anchor Bay Films|Voltage pictures|Creamovies|Picture Perfect Corp.,12,3.3,2013
5606,0.674516,0,0,All Cheerleaders Die,Horror|Thriller|Comedy,ModerncinÃ©,76,5.0,2013
5607,0.67143,0,0,Love Punch,Comedy,SND|Radar Films|Process Media|Love Punch,98,5.7,2013
5608,0.668508,0,21833,V/H/S/2,Horror|Thriller,The Collective|Bloody Disgusting|8383 Productions|Snoot Entertainment|Haxan Films,174,5.7,2013
5609,0.662026,0,3346257,Words and Pictures,Comedy|Drama|Romance,Lascaux Films|Latitude Productions,37,6.6,2013
5610,0.661618,0,1162635,Romeo & Juliet,Drama|Romance,Echo Lake Productions (I)|amber entertainment,108,6.5,2013
5611,0.661187,0,0,Doctor Who: The Day of the Doctor,Science Fiction|Adventure,,190,8.0,2013
5612,0.660633,5000000,0,Filth,Crime|Drama|Comedy,Egoli Tossell Film AG|Steel Mill Pictures|Entre Chien et Loup|Filmgate Films|Logie Pictures,370,6.6,2013
5613,0.646923999999999,0,0,An Adventure in Space and Time,Drama,British Broadcasting Corporation (BBC)|BBC America|BBC Cymru Wales,36,7.4,2013
5614,0.643654,0,11650,The Necessary Death of Charlie Countryman,Action|Comedy|Drama|Romance|Thriller,Bona Fide Productions|MediaPro Pictures,180,6.5,2013
5615,0.639506,3000000,11176469,Before Midnight,Romance|Drama,Castle Rock Entertainment|Detour Filmproduction|Faliro House Productions|Venture Forth,346,7.1,2013
5616,0.635352,0,0,The Kings of Summer,Comedy|Drama,Big Beach Films,266,7.1,2013
5617,0.6269100000000001,0,175705,A.C.O.D.,Comedy,Black Bear Pictures,69,5.5,2013
5618,0.625753,5000000,86362372,Paranormal Activity: The Marked Ones,Horror|Thriller,Blumhouse Productions|Room 101|Solana Films,283,5.3,2013
5619,0.621046,0,0,The Returned,Horror|Thriller|Drama,Castelao Producciones,48,6.1,2013
5620,0.610322,0,0,Haunter,Horror|Mystery|Thriller,Wild Bunch|The Movie Network (TMN)|Copperheart Entertainment|Canadian Film or Video Production Tax Credit (CPTC)|Movie Central,110,5.8,2013
5621,0.610073,0,0,Big Ass Spider!,Science Fiction,Epic Pictures Group|Snowfort Pictures,36,4.7,2013
5622,0.607881,0,0,A Common Man,Action|Thriller,Myriad Pictures|Asia Digital Entertainment|Gemini Industries|Imaging,12,5.5,2013
5623,0.604804,0,0,Penthouse North,Thriller|Drama,Demarest Films,30,5.8,2013
5624,0.598453,12000000,35931410,Jobs,Drama|History,Open Road Films|Dillywood|Five Star Institute|Silver Reel,908,6.0,2013
5625,0.596009,3500000,25174316,Dark Skies,Science Fiction|Thriller|Horror,Alliance Films|Blumhouse Productions|Automatik Entertainment|Cinema Vehicle Services,404,6.0,2013
5626,0.592819,1000000,2963902,In a World...,Comedy,3311 Productions|In A World|Team G|More Films,143,6.4,2013
5627,0.5907720000000001,0,0,Iron Man & Hulk: Heroes United,Action|Adventure|Animation,Marvel Studios,37,5.7,2013
5628,0.58119,35000000,13785015,Paranoia,Drama|Thriller,Gaumont|Kintop Pictures|Reliance Entertainment|Relativity Media|IM Global,238,5.6,2013
5629,0.5804020000000001,0,0,Bounty Killer,Action|Science Fiction,Kickstart Productions|Just Chorizo Productions,51,5.6,2013
5630,0.574723,0,0,Green Street Hooligans: Underground,Action|Drama,Tea Shop & Film Company,22,5.2,2013
5631,0.573206,0,39881,Killing Season,Action|Thriller,Nu Image Films|Corsan|Millennium Films|Promised Land Productions,319,5.2,2013
5632,0.572994,0,34664,The Pirate Bay: Away From Keyboard,Documentary,Danmarks Radio (DR)|SVT|Norsk Rikskringkasting (NRK)|BBC|ZDF Productions,83,6.7,2013
5633,0.568314,7700000,0,Night Train to Lisbon,Mystery|Romance|Thriller,Studio Hamburg Filmproduktion|C-Films AG|K5 International|Tele MÃ¼nchen Fernseh Produktionsgesellschaft (TMG)|Cinemate,84,6.4,2013
5634,0.565529,0,0,In Secret,Drama|Thriller|Crime,Pioneer Pictures|LD Entertainment|Wonderful Films PLC|Exclusive Media Group|Work in Progress,31,5.3,2013
5635,0.564287,0,0,Assault on Wall Street,Drama|Thriller|Action,Lynn Peak Productions|Studio West Productions(VCC),148,5.6,2013
5636,0.5641,5000000,1189612,Repentance,Horror|Thriller,,18,4.8,2013
5637,0.5571550000000001,0,809,I Spit on Your Grave 2,Thriller|Horror|Crime,Cinetel Films,162,5.9,2013
5638,0.555474,4000000,0,Hours,Drama|Thriller,The Safran Company|PalmStar Entertainment|Hours Capital,181,6.4,2013
5639,0.551491,0,0,Evidence,Horror|Thriller|Mystery,FilmEngine|Bold Films|Marc Platt Productions,47,5.5,2013
5640,0.550559,0,17385830,Fruitvale Station,Drama,Forest Whitaker's Significant Productions|OG Project,259,7.2,2013
5641,0.547299,0,0,Minions: Training Wheels,Comedy|Animation|Family,Illumination Entertainment,77,7.4,2013
5642,0.546177,15000000,0,Devil's Knot,Crime|Drama|Thriller,Worldview Entertainment,124,5.6,2013
5643,0.544291,0,10900434,One Chance,Drama|Comedy|Music,Diamond Films,72,6.1,2013
5644,0.5441600000000001,22000000,15400000,Out of the Furnace,Thriller|Drama|Crime,Appian Way|Scott Free Productions|Relativity Media|Energy Entertainment|Red Granite Pictures,469,6.4,2013
5645,0.53635,1500000,3566225,The To Do List,Comedy|Romance,3 Arts Entertainment|The Mark Gordon Company,225,5.6,2013
5646,0.530366,34000000,0,The House of Magic,Family|Fantasy|Animation|Adventure,StudioCanal|nWave Pictures|Illuminata Pictures|Shout! Factory,89,6.3,2013
5647,0.523153,0,0,Super Buddies,Family,Key Pix Productions,25,6.3,2013
5648,0.523119,8200000,0,Mr. Morgan's Last Love,Drama|Comedy,Senator Film Produktion|Bavaria Pictures,59,6.7,2013
5649,0.522436,0,0,The Harvest,Horror|Thriller,Das Films|Living Out Loud Films|Elephant Eye Films,29,5.8,2013
5650,0.522347,160000000,788679850,Fast & Furious 6,Action|Thriller|Crime,Universal Pictures|Original Film|One Race Productions|Dentsu|Relativity Media,4368,6.6,2013
5651,0.520694,0,0,Some Girl(s),Comedy|Drama,,20,5.1,2013
5652,0.517151,600000,0,The Stag,Comedy,Treasure Entertainment,25,5.0,2013
5653,0.515286,0,0,Raze,Horror|Thriller,XYZ Films|Quincy Pictures|Cinipix|Cosmic Toast Studios,26,5.0,2013
5654,0.512422,0,0,Afternoon Delight,Drama|Comedy,72 Productions,45,6.0,2013
5655,0.509518999999999,100000,0,A Teacher,Drama,,17,4.3,2013
5656,0.506169,20000000,16549477,Battle of the Year,Music|Drama,Screen Gems,62,5.9,2013
5657,0.50375,0,0,Coldwater,Thriller|Drama,Gare Farrand Entertainment|Flying Pig Productions|Skipping Stone Entertainment,49,6.7,2013
5658,0.489972,0,0,Jug Face,Horror|Thriller|Drama,ModerncinÃ©|New Company,29,5.2,2013
5659,0.489233,0,0,Open Grave,Horror|Thriller|Mystery,Speranza Films A/S|Atlas Independent|852 Films,143,5.8,2013
5660,0.481309,0,0,Very Good Girls,Drama,Groundswell Productions|Herrick Productions,91,5.7,2013
5661,0.47667299999999996,100000,444098,Upstream Color,Drama|Science Fiction,erbp,163,6.5,2013
5662,0.475987,0,18074539,Dead Man Down,Thriller|Action|Crime|Drama,Original Film|WWE Studios,480,5.7,2013
5663,0.473599,0,0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,Comedy,Silver Nitrate Films|Silver Nitrate Pictures,18,2.6,2013
5664,0.472278,0,10000000,Nurse 3-D,Horror|Thriller,Lions Gate|Lions Gate Entertainments,73,4.7,2013
5665,0.470645,0,0,Trust Me,Comedy,Unified Pictures|Bron Studios|Amberdale Productions,11,5.6,2013
5666,0.47029899999999997,0,3302463,à¸•à¹‰à¸¡à¸¢à¸³à¸à¸¸à¹‰à¸‡ 2,Action,Sahamongkolfilm Co.,35,5.1,2013
5667,0.470131,0,0,My Little Pony: Equestria Girls,Animation|Comedy|Family|Fantasy|Music,Hasbro|DHX Media,35,7.4,2013
5668,0.469146,0,0,Breakout,Action|Thriller,Rollercoaster Entertainment|Vortex Words Pictures,18,4.3,2013
5669,0.466871,0,641,Hammer of the Gods,History|Action|Adventure,Vertigo Films,79,4.3,2013
5670,0.46671899999999994,0,6420,Some Velvet Morning,Drama,Untouchable Films|Velvet Morning,17,5.6,2013
5671,0.46541400000000005,3500000,0,Justice League: The Flashpoint Paradox,Fantasy|Science Fiction|Animation|Action|Adventure,DC Comics|Warner Bros. Animation|DC Entertainment|Studio 4Â°C,324,7.2,2013
5672,0.461225,0,0,Remember Sunday,TV Movie|Romance|Drama,Hallmark Hall of Fame Productions,84,7.0,2013
5673,0.45785699999999996,20000000,27187375,Khumba,Animation|Adventure|Family,Triggerfish Animation,51,5.8,2013
5674,0.457768,10000000,30283,Jimmy P.,Drama,Why Not Productions|Worldview Entertainment|Orange Studios,18,4.6,2013
5675,0.456118,0,0,Generation Iron,Documentary,American Media Group,23,6.7,2013
5676,0.451575,0,18642,A Single Shot,Drama|Crime|Thriller,Unified Pictures|Bron Studios|Demarest Films|Unanimous Pictures,48,5.5,2013
5677,0.447049,2000000,0,A Night in Old Mexico,Drama,VT Films|Flywheel & Shyster|Globomedia Cine,14,5.7,2013
5678,0.44355500000000003,0,0,Rapture Palooza,Comedy|Fantasy|Horror,Mosaic Media Group|Mimran Schur Pictures,53,4.7,2013
5679,0.44225600000000004,17500000,7018189,Black Nativity,Drama|Music,Fox Searchlight Pictures|Fox Searchlight,10,6.2,2013
5680,0.440909,0,0,Killing Kennedy,Drama,Scott Free Productions|National Geographic Channel,24,5.5,2013
5681,0.438324,0,0,Concussion,Drama,,18,5.2,2013
5682,0.434924,3500000,0,In the Name of the King III,Action|Adventure|Drama|Fantasy,,15,3.0,2013
5683,0.433857,0,0,Red Line,Thriller,,22,4.9,2013
5684,0.43343400000000004,0,4187,A Case of You,Comedy|Romance,Lagniappe Films|Mega Playground|I'm So Sorry Productions,70,5.3,2013
5685,0.43183699999999997,0,0,Marvel One-Shot: Agent Carter,Action|Adventure|Science Fiction|Fantasy,Marvel Studios,136,7.5,2013
5686,0.43174700000000005,0,0,The Last of Robin Hood,Drama,Killer Films|Big Indie Pictures|A+E Studios,13,5.8,2013
5687,0.43158100000000005,0,0,Grand Piano,Thriller|Mystery,Nostromo Pictures|TelefÃ³nica Producciones,94,5.6,2013
5688,0.427654,6218100,0,Krrish 3,Action|Science Fiction,,29,6.2,2013
5689,0.42293400000000003,1000000,0,Sharknado,TV Movie|Horror,The Asylum|Syfy|Southward Films,312,3.9,2013
5690,0.42282600000000004,0,81381,We Are What We Are,Drama|Horror|Thriller,Belladonna Productions,109,5.5,2013
5691,0.422634,0,0,Mary and Martha,Drama,NBC Universal Television|British Broadcasting Corporation (BBC)|HBO Films|Working Title Television,11,5.9,2013
5692,0.422443,0,0,Mike Tyson: Undisputed Truth,Comedy,HBO Films,14,6.8,2013
5693,0.42018500000000003,0,1234254,The Invisible Woman,Drama|Romance,BBC Films|Headline Pictures|Magnolia Mae Films|Taeoo Entertainment,45,5.9,2013
5694,0.507866,1000000,0,20 Feet from Stardom,Documentary|Music,Tremolo Productions,59,7.3,2013
5695,0.417739,0,0,Skinwalker Ranch,Thriller|Horror|Science Fiction,DeepStudios,27,4.3,2013
5696,0.41374799999999995,5200000,0,Dead in Tombstone,Action|Fantasy|Horror,CC Capital Arts Entertainment SRL|Universal 1440 Entertainment,34,4.7,2013
5697,0.412492,4000000,9221,The Sacrament,Mystery|Horror|Thriller,Worldview Entertainment|Arcade Pictures,69,5.4,2013
5698,0.410459,0,0,Sparks,Action|Thriller,,15,4.2,2013
5699,0.570444,0,2225098,Le Week-End,Comedy|Drama,Le Bureau|Film4 Productions,32,6.4,2013
5700,0.405575,22000000,0,Justin and the Knights of Valour,Animation|Adventure,Constantin Film,58,5.3,2013
5701,0.400903,0,0,Cheap Thrills,Comedy|Crime|Drama,New Artists Alliance|Snowfort Pictures,81,6.0,2013
5702,0.39621,5000000,0,Pawn Shop Chronicles,Action|Comedy,120dB Films|Louisiana Media Productions|Anchor Bay Films|Mimran Schur Pictures|Upload Films,47,5.6,2013
5703,0.393664,0,1031243,Ain't Them Bodies Saints,Western|Drama|Crime|Romance,Parts and Labor|Upload Films|Paradox Entertainment|Sailor Bear|Primary Productions,91,5.8,2013
5704,0.387592,7000000,6147,Sweetwater,Western|Thriller,Kickstart Productions|Mythic International Entertainment|Raindance Entertainment,41,5.7,2013
5705,0.386362,0,0,Barbie in the Pink Shoes,Animation|Family,Mattel,29,5.4,2013
5706,0.38618,0,0,When Calls the Heart,Drama|Romance|Comedy,Castel Film Studio|Believe Pictures|Jordan Films,15,6.4,2013
5707,0.386062,0,0,The Lifeguard,Drama|Comedy|Romance,La Pistola|Attic Light Films,91,5.2,2013
5708,0.384925,0,0,As I Lay Dying,Drama,RabbitBandini Productions|Lee Caplin / Picture Entertainment,15,5.9,2013
5709,0.383921,0,0,It's a Disaster,Comedy,Vacationeer Productions|Gordon Bijelonic / Datari Turner Films|ARM Entertainment|Attainment Media Group,41,5.8,2013
5710,0.292658,0,0,Tom and Jerry's Giant Adventure,Animation|Family,Warner Bros. Home Video,18,4.8,2013
5711,0.383637,4000000,0,12 Rounds 2: Reloaded,Action|Adventure,WWE Studios,69,5.6,2013
5712,0.38245999999999997,0,455815,The Congress,Drama|Science Fiction|Animation,Pandora Filmproduktion|Entre Chien et Loup|Opus Film|Bridgit Folman Film Gang|Paul Thiltges Distributions,88,6.2,2013
5713,0.381676,10000000,1034589,Phantom,Thriller,Trilogy Entertainment Group|RCR Media Group|Solar Filmworks,77,5.4,2013
5714,0.380585,0,0,L'Amour Est un Crime Parfait,Thriller|Drama,Gaumont|Entre Chien et Loup|Arena Productions|Mollywood|VEGA Film AG,16,5.4,2013
5715,0.380197,0,0,In Fear,Thriller,Big Talk Productions|Film4|Anton Capital Entertainment (ACE),37,5.2,2013
5716,0.3795,0,0,The Power of Few,Thriller|Action|Crime|Drama|Mystery,Steelyard Pictures|iQ Films,22,4.7,2013
5717,0.376959,0,0,Hateship Loveship,Drama,"Fork Films|Venture Forth|Film Community, The|Benaroya Pictures|Union Entertainment Group (II)",27,5.0,2013
5718,0.374148,0,0,Bonnie & Clyde,Crime|Drama,,38,6.9,2013
5719,0.373514,0,0,Wer,Horror|Mystery|Thriller,Room 101|Incentive Filmed Entertainment|FilmDistrict|Prototype|Sierra / Affinity,44,5.4,2013
5720,0.370238,0,11294,The Devil's Violinist,Drama,Dor Film Produktionsgesellschaft GmbH|Ã–sterreichischer Rundfunk (ORF)|ARTE|Bayerischer Rundfunk (BR)|Film House Germany,18,5.0,2013
5721,0.36947800000000003,0,0,Child of God,Crime|Drama|Thriller,RabbitBandini Productions|Made In Film-Land,17,5.0,2013
5722,0.364964,8000000,9630444,Wolf Creek 2,Horror|Thriller,South Australian Film Corporation|Screen Australia|Emu Creek Pictures|Duo Art Productions|True Crime Australia,81,5.6,2013
5723,0.364794,0,0,LEGO Marvel Super Heroes: Maximum Overload,Action|Animation|Comedy,Arc Productions,26,7.1,2013
5724,0.364669,0,0,1,Documentary,Exclusive Media Group|Universum Film (UFA)|Spitfire Pictures|Flat-Out Films,25,7.6,2013
5725,0.362198,0,0,Panic in the Mailroom,Animation|Family,Illumination Entertainment,58,7.0,2013
5726,0.361298,6500000,0,Death Race: Inferno,Action|Science Fiction|Thriller,Moonlighting Films|CC Capital Arts Entertainment SRL,160,5.3,2013
5727,0.35986399999999996,18000000,7972967,Metallica: Through the Never,Music,Exclusive Media Group|Picturehouse Entertainment,53,6.6,2013
5728,0.221125,7000000,0,Straight A's,Comedy|Drama,Nu Image Films|Millennium Films|The Group Films,24,5.2,2013
5729,0.357106,0,0,Another Me,Thriller|Mystery,Tornasol Films S.A.|Rainy Day Films,46,4.8,2013
5730,0.355905,7000000,0,Riddle,Mystery|Thriller,Daronimax Media,14,4.5,2013
5731,0.534902,0,2915767,Superman: Unbound,Animation|Action|Adventure,DC Comics|Warner Bros. Animation|Warner Premiere|DC Entertainment,70,6.7,2013
5732,0.354271,70000000,18662027,Legends of Oz: Dorothy's Return,Animation|Music|Family,Prana Animation Studios|Summertime Entertainment,36,6.1,2013
5733,0.122342,0,0,Vendetta,Action|Thriller,Richwater Films,13,6.3,2013
5734,0.35270300000000004,0,0,The Last Keepers,Fantasy,BCDF Pictures,10,4.8,2013
5735,0.425018,0,25288872,Enough Said,Comedy|Drama|Romance,Fox Searchlight Pictures,251,6.5,2013
5736,0.349655,0,0,A Madea Christmas,Comedy|Drama,Lions Gate,31,7.1,2013
5737,0.347558,0,19613,Bad Milo!,Comedy|Horror,Duplass Brothers Productions|New Artists Alliance|Floren Shieh Productions,52,5.5,2013
5738,0.346246,0,0,Last Passenger,Action|Thriller|Mystery,NDF International,41,6.0,2013
5739,0.34598,8000000,0,Battle of the Damned,Action|Science Fiction|Adventure,Boku Films|Compound B,25,4.0,2013
5740,0.653031,0,0,Lovestruck: The Musical,Comedy|Fantasy|Romance,,32,5.4,2013
5741,0.341686,4900000,2159041,Austenland,Comedy|Romance,Fickle Fish Films|Moxie Pictures,111,6.6,2013
5742,0.340767,0,32230907,Kevin Hart: Let Me Explain,Documentary|Comedy,Codeblack Entertainment|Hartbeat Productions,75,7.1,2013
5743,0.339265,0,0,Knights of Badassdom,Adventure|Fantasy|Horror|Comedy,North by Northwest Entertainment|IndieVest Pictures,86,5.4,2013
5744,0.339034,0,0,Temptation: Confessions of a Marriage Counselor,Drama,,35,6.8,2013
5745,0.10543399999999999,0,0,Eastern Boys,Drama,Les Films de Pierre,22,5.8,2013
5746,0.33771,6500000,2401510,The East,Drama|Thriller,Scott Free Productions,179,6.3,2013
5747,0.40224899999999997,0,40400,CBGB,Drama|Music,Rampart Films|Unclaimed Freight Productions,28,6.2,2013
5748,0.336081,0,0,1,Thriller|Science Fiction,Process Productions,49,5.1,2013
5749,0.335356,0,0,Goodbye World,Drama|Comedy,Gather Films|Picturesque Films,27,5.4,2013
5750,0.332741,17000000,71625195,The Best Man Holiday,Comedy,Universal,78,7.0,2013
5751,0.331255,0,0,Ice Soldiers,Action|Science Fiction,Bunk 11 Pictures|TAJJ Media|Hideaway Pictures,25,3.5,2013
5752,0.312164,1104000,0,PoziÅ£ia copilului,Drama,Parada Film|Hai Hui Entertainment,15,6.4,2013
5753,0.536513,0,0,The Haunting in Connecticut 2: Ghosts of Georgia,Horror|Drama|Thriller,Gold Circle Films,108,5.6,2013
5754,0.328484,950000,0,Banshee Chapter,Horror|Thriller,Before the Door Pictures|Sunchaser Entertainment|Favorit Film,35,5.7,2013
5755,0.328471,0,0,The Philosophers,Drama|Fantasy|Science Fiction|Thriller,An Olive Branch Productions|SCTV,173,6.3,2013
5756,0.32845100000000005,0,15000,Breathe In,Drama,Indian Paintbrush|Super Crispy Entertainment,50,6.2,2013
5757,0.328083,0,0,Barbie: Mariposa and The Fairy Princess,Fantasy|Animation|Family,Universal Studios,21,6.3,2013
5758,0.326734,2000000,0,Killing Lincoln,Documentary|Drama,National Geographic Channel,17,5.5,2013
5759,0.32656199999999996,2500000,0,Hell Baby,Comedy|Horror,Darko Entertainment,60,4.4,2013
5760,0.326279,0,0,Angels Sing,TV Movie|Family|Drama,When Angels Sing,12,5.4,2013
5761,0.322876,0,0,Barbie: The Pearl Princess,Family|Animation,Universal Pictures Corporation,23,6.2,2013
5762,0.32146399999999997,0,0,All Stars,Comedy|Family,Vertigo Films,10,5.5,2013
5763,0.321236,0,0,A Birder's Guide to Everything,Comedy,dreamFly Productions|Escape Pictures|Lavender Pictures|There We Go Films,14,6.5,2013
5764,0.319972,0,0,The Dyatlov Pass Incident,Thriller|Mystery,Non-Stop Productions|Future Films|Aldamisa Entertainment|Midnight Sun Pictures|K. JAM Media,77,5.3,2013
5765,0.318589,0,0,And While We Were Here,Drama,,18,5.7,2013
5766,0.317114,0,0,The Look of Love,Comedy|Drama,Revolution Films|Film Four International|Lipsync Productions|Baby Cow Films,23,5.0,2013
5767,0.315607,0,0,Suddenly,Thriller,Canadian Film or Video Production Tax Credit (CPTC)|Nasser Entertainment Group|Odyssey Media,12,3.3,2013
5768,0.31449699999999997,0,0,Geography Club,Comedy|Drama|Romance,Huffington Pictures|Levy Leder Company,33,6.4,2013
5769,0.313754,0,21660,The ABCs of Death,Horror,Magnet Releasing|Drafthouse Films,98,4.5,2013
5770,0.44378599999999996,0,383294,The Armstrong Lie,Documentary,,33,7.2,2013
5771,0.313089,0,0,Robosapien: Rebooted,Adventure|Drama|Family|Science Fiction,,16,5.3,2013
5772,0.312975,33000000,9494789,The Young and Prodigious T.S. Spivet,Adventure|Drama|Family,EpithÃ¨te Films|Cross Creek Pictures|Tapioca Films,157,6.7,2013
5773,0.312296,0,0,The Crown and the Dragon,Fantasy|Adventure,Arrowstorm Entertainment,12,5.5,2013
5774,0.31150500000000003,0,180590,Vi Ã¤r bÃ¤st!,Drama|Music,Memfis Film|Film i VÃ¤st,40,6.8,2013
5775,0.5102949999999989,250000,56825,The Canyons,Thriller|Drama,Filmworks/FX|Prettybird|Post Empire Films|Sodium Fox,41,4.4,2013
5776,0.306125,0,0,13 Eerie,Horror|Thriller,Don Carmody Productions|Minds Eye Entertainment,15,4.0,2013
5777,0.30583499999999997,0,125,A Band Called Death,Documentary|Music,Picture Machine|Haven Entertainment,28,7.1,2013
5778,0.305357,0,519535,The Reluctant Fundamentalist,Thriller,"Mirabai Films|Cine Mosaic|Doha Film Institute, The",49,6.6,2013
5779,0.30409899999999895,0,0,The Truth About Emanuel,Drama|Thriller,MRB Productions|Rooks Nest Entertainment|Pisces Rising Productions,41,6.2,2013
5780,0.30353600000000003,7500000,0,PionÃ©r,Thriller,Pandora Filmproduktion|Matila RÃ¶hr Productions (MRP)|Garagefilm International|Film i VÃ¤st|Friland,20,5.3,2013
5781,0.346557,12000000,0,Officer Down,Crime|Drama,Jeff Most Productions,18,5.3,2013
5782,0.301709,0,0,Patrick,Horror|Science Fiction|Thriller,Screen Australia|F.G. Film Productions,26,4.2,2013
5783,0.299117,83000000,0,Pawn,Crime|Thriller,Imprint Entertainment|Most Films|Extravaganza Entertainment|42 Films,37,5.5,2013
5784,0.299109,0,0,Love and Honor,Drama|Romance|War,Deep Blue Pictures|Red 56,75,6.1,2013
5785,0.296763,15,122,Make Your Move,Music,CJ Entertainment,20,5.9,2013
5786,0.29648800000000003,0,0,Zombie Hunter,Comedy|Action|Science Fiction|Thriller,Arrowstorm Entertainment|The Klimax,23,3.5,2013
5787,0.295687,4000000,350006,The Face of Love,Drama|Romance,Mockingbird Pictures,30,5.8,2013
5788,0.295323,0,0,The Ultimate Life,Drama|Romance,,12,6.8,2013
5789,0.295263,0,9195,Ghost Team One,Comedy|Horror,Hernany Perla Films|Flying Monkeys Entertainment,13,4.7,2013
5790,0.293833,0,0,Scenic Route,Drama|Thriller,Anonymous Content|Best Medicine Productions,49,6.1,2013
5791,0.29333200000000004,6000000,0,All Things To All Men,Thriller|Crime,Universal Pictures,12,4.4,2013
5792,0.292394,0,0,Frequencies,Mystery|Science Fiction|Romance,Britpack Film Company|DMS Films|Incurably Curious,95,6.4,2013
5793,0.254394,0,0,Riddick: Blindsided,Action|Animation|Science Fiction,,29,7.2,2013
5794,0.291471,567000,0,The Human Race,Horror|Science Fiction|Action,Paul Hough Entertainment,33,5.1,2013
5795,0.290095,0,0,Adult World,Comedy,Anonymous Content|Treehouse Pictures,71,6.0,2013
5796,0.28820500000000004,0,0,Summer in February,Drama|Romance,Marwood Pictures|CrossDay Productions Ltd.|Apart Films,19,6.1,2013
5797,0.284097,0,0,Inequality for All,Documentary,72 Productions,28,7.9,2013
5798,0.283595,0,7965,One Small Hitch,Romance|Comedy,Principle Entertainment,24,6.7,2013
5799,0.283533,0,8326,The End of Love,Drama,,11,5.7,2013
5800,0.28055,0,0,Alpha and Omega 2: A Howl-iday Adventure,Animation|Adventure|Comedy,LionsGate|Crest Animation Productions,10,5.6,2013
5801,0.280426,0,0,Breaking the Girls,Crime|Thriller,Myriad Pictures,14,5.7,2013
5802,0.210216,0,0,Kill for Me,Drama|Thriller,Alliance|Sony Pictures Entertainment (SPE)|Independent Edge FIlms,26,5.6,2013
5803,0.28022199999999997,0,0,Contracted,Horror|Thriller,BoulderLight Pictures|Southern Fried Films,73,4.9,2013
5804,0.27993,0,0,Almost Human,Horror|Science Fiction,Ambrosino / Delmenico|Channel 83 Films,21,4.5,2013
5805,0.278764,0,0,The Smurfs: The Legend of Smurfy Hollow,Comedy|Animation|Family|Fantasy,Sony Pictures Animation,12,6.0,2013
5806,0.278117,0,0,Blackfish,Documentary,Manny O Productions,322,7.9,2013
5807,0.27779699999999996,0,0,Sanitarium,Horror|Thriller,Highland Film Group,14,4.3,2013
5808,0.27734899999999996,0,0,Sound City,Documentary|Music,Roswell Films|Therapy Content,64,7.5,2013
5809,0.275427,0,0,Call Me Crazy: A Five Film,Drama,Sony Pictures Television,13,5.5,2013
5810,0.275012,5000000,0,Enemies Closer,Thriller|Action,After Dark Films|Signature Entertainment|Bomar OOD|Payton Productions|Boulston Productions Limited,37,5.0,2013
5811,0.27420700000000003,10000000,0,Force of Execution,Action|Crime,Steamroller Productions|Voltage Pictures,21,5.1,2013
5812,0.273681,10000000,653651,Parkland,History|Drama|Thriller|Mystery,Playtone|American Film Company|Exclusive Media Group,86,5.8,2013
5813,0.270803,0,0,Ghost Shark,Horror|Science Fiction,Active Entertainment,15,4.2,2013
5814,0.270285,0,0,The Borderlands,Horror,Metrodome Distribution,35,5.0,2013
5815,0.268563,0,0,Living on One Dollar,Documentary,,18,6.7,2013
5816,0.26826300000000003,0,0,I Declare War,Action|Comedy|Drama,Samaritan Entertainment,19,5.8,2013
